CIDm00004112	CIDs00126941	ATC	L01BA01
CIDm00004112	CIDs00126941	ATC	L04AX03
CIDm00002446	CIDs00002446	ATC	A03FA04
CIDm00003157	CIDs00003157	ATC	C02CA04
CIDm00005064	CIDs00037542	ATC	J05AB04
CIDm40468198	CIDs54680692	ATC	B01AA04
CIDm00005573	CIDs00005573	ATC	A03AA05
CIDm00015386	CIDs00015386	ATC	N05AD03
CIDm16129682	CIDs16132392	ATC	H05AA02
CIDm04369359	CIDs04369359	ATC	A10BH01
CIDm00004889	CIDs00054687	ATC	C10AA03
CIDm09800339	CIDs11504294	ATC	R03AC19
CIDm00006235	CIDs00006235	ATC	L01AC02
CIDm00156326	CIDs03036780	ATC	N05AH05
CIDm00005147	CIDs00005147	ATC	N02BA05
CIDm03001386	CIDs03001386	ATC	J04AD02
CIDm00018140	CIDs00259331	ATC	L01XX11
CIDm00005066	CIDs00033042	ATC	J01GB10
CIDm00002324	CIDs00060065	ATC	C08CA15
CIDm00003255	CIDs00012560	ATC	D10AF02
CIDm00003255	CIDs00012560	ATC	J01FA01
CIDm00003255	CIDs00012560	ATC	S01AA17
CIDm00003332	CIDs00003332	ATC	M02AA08
CIDm00003723	CIDs00003723	ATC	V08AA03
CIDm06433117	CIDs06918554	ATC	R03AC18
CIDm00004138	CIDs00038852	ATC	C02AB01
CIDm00004138	CIDs00038852	ATC	C02AB02
CIDm00001031	CIDs00001031	ATC	C10AX08
CIDm00005320	CIDs00005320	ATC	D10AF06
CIDm00005320	CIDs00005320	ATC	S01AB04
CIDm00004814	CIDs00004814	ATC	B01AC03
CIDm00011289	CIDs00011289	ATC	G03CA06
CIDm00145068	CIDs00145068	ATC	R07AX01
CIDm00000815	CIDs00006032	ATC	A07AA08
CIDm00000815	CIDs00006032	ATC	J01GB04
CIDm00000815	CIDs00006032	ATC	S01AA24
CIDm00006292	CIDs00006292	ATC	N05CM01
CIDm00023925	CIDs00024458	ATC	B03AA05
CIDm00005486	CIDs00060946	ATC	B01AC17
CIDm25077405	CIDs25077649	ATC	H01CA02
CIDm00003957	CIDs00003957	ATC	R06AX13
CIDm00004170	CIDs00004170	ATC	C03BA08
CIDm16129675	CIDs16129675	ATC	V04CC04
CIDm25094462	CIDs45375808	ATC	J05AX15
CIDm00003121	CIDs00003121	ATC	N03AG01
CIDm25074886	CIDs25074886	ATC	H01CC02
CIDm00005878	CIDs00005878	ATC	A14AA08
CIDm00156054	CIDs00156054	ATC	A02AD05
CIDm00034328	CIDs00034328	ATC	A07DA04
CIDm00054797	CIDs00054797	ATC	C09AA15
CIDm00010474	CIDs00010474	ATC	D08AL30
CIDm00005325	CIDs00005325	ATC	D06BA06
CIDm00005325	CIDs00005325	ATC	J01ED07
CIDm16132283	CIDs44278361	ATC	H04AA01
CIDm00005326	CIDs00005326	ATC	J01ED04
CIDm00005323	CIDs00005323	ATC	J01ED01
CIDm00004120	CIDs00071183	ATC	A03BB03
CIDm00004120	CIDs00071183	ATC	S01FA03
CIDm10178705	CIDs10178705	ATC	S01AE08
CIDm00023982	CIDs00023982	ATC	V08CA03
CIDm11531537	CIDs23652731	ATC	A16AX10
CIDm86278351	CIDs86278351	ATC	B05AA08
CIDm00100788	CIDs00457954	ATC	L01XX18
CIDm11020241	CIDs11020241	ATC	A11GA01
CIDm11020241	CIDs11020241	ATC	G01AD03
CIDm11020241	CIDs11020241	ATC	S01XA15
CIDm00000424	CIDs00005960	ATC	A12CC05
CIDm00072327	CIDs00073115	ATC	J05AF12
CIDm00010391	CIDs00010391	ATC	N03AX30
CIDm00005557	CIDs00196122	ATC	C05AX05
CIDm00005557	CIDs00196122	ATC	C05CX01
CIDm00060726	CIDs00060726	ATC	S01BC11
CIDm00004064	CIDs00004064	ATC	N05BC01
CIDm00027812	CIDs00027812	ATC	G03XA02
CIDm00004594	CIDs09568613	ATC	A02BC05
CIDm00064147	CIDs00064147	ATC	J05AB14
CIDm00026924	CIDs00026924	ATC	A02AA05
CIDm00025048	CIDs00025048	ATC	M01CB02
CIDm00003348	CIDs00003348	ATC	R06AX26
CIDm00002320	CIDs03032771	ATC	A11DA03
CIDm00020298	CIDs00020298	ATC	A03AB08
CIDm00004623	CIDs05353853	ATC	D01AC11
CIDm00004623	CIDs05353853	ATC	G01AF17
CIDm00071195	CIDs00071195	ATC	R05DB22
CIDm00005076	CIDs00392622	ATC	J05AE03
CIDm03086685	CIDs06450551	ATC	L01XE17
CIDm00002132	CIDs00002132	ATC	R05CB06
CIDm16129632	CIDs16136912	ATC	J01XA05
CIDm00014791	CIDs00014791	ATC	A02AA04
CIDm00014791	CIDs00014791	ATC	G04BX01
CIDm71306834	CIDs71306834	ATC	L03AB05
CIDm00003227	CIDs03084092	ATC	R02AB03
CIDm00014794	CIDs00014794	ATC	V01AA10
CIDm00064377	CIDs00064377	ATC	D06BB02
CIDm00064377	CIDs00064377	ATC	J05AC03
CIDm00006237	CIDs00006237	ATC	C01DX04
CIDm00219084	CIDs00219084	ATC	V08CA10
CIDm00102258	CIDs00474409	ATC	M04AX01
CIDm00656628	CIDs05312125	ATC	G04CA04
CIDm00003149	CIDs00003149	ATC	A01AB06
CIDm00197712	CIDs06918493	ATC	C02KX02
CIDm00041684	CIDs00041684	ATC	P01AX11
CIDm00020585	CIDs00020585	ATC	R03DA02
CIDm00000888	CIDs00000888	ATC	A12CC30
CIDm00065130	CIDs00065130	ATC	D08AC04
CIDm00065130	CIDs00065130	ATC	R01AX07
CIDm00065130	CIDs00065130	ATC	R02AA18
CIDm00065130	CIDs00065130	ATC	S01AX08
CIDm00065130	CIDs00065130	ATC	S03AA05
CIDm06433119	CIDs09875401	ATC	B01AF01
CIDm00011442	CIDs00011442	ATC	P03AC02
CIDm00036054	CIDs00036054	ATC	C02CC06
CIDm00004594	CIDs00004594	ATC	A02BC01
CIDm00004485	CIDs00004485	ATC	C08CA05
CIDm00048175	CIDs06918178	ATC	D07AC21
CIDm00024462	CIDs00024462	ATC	V03AB20
CIDm00003373	CIDs00003373	ATC	V03AB25
CIDm05493325	CIDs06445230	ATC	V03AX02
CIDm00014130	CIDs00014130	ATC	N02BE04
CIDm00162200	CIDs00162200	ATC	A06AC05
CIDm00006081	CIDs00006081	ATC	C01CA10
CIDm00005403	CIDs00005403	ATC	R03AC03
CIDm00005403	CIDs00005403	ATC	R03CC03
CIDm03037082	CIDs11954353	ATC	D07AB21
CIDm00003749	CIDs00003749	ATC	C09CA04
CIDm11556711	CIDs11556711	ATC	L01XX45
CIDm00108127	CIDs05283734	ATC	D05AX04
CIDm00121749	CIDs00121749	ATC	L04AC05
CIDm00068933	CIDs00068933	ATC	J01ED06
CIDm00003103	CIDs00003103	ATC	R06AA07
CIDm00000312	CIDs00000312	ATC	B05XA04
CIDm00000312	CIDs00000312	ATC	G04BA01
CIDm00002639	CIDs05491954	ATC	J01DE03
CIDm00003720	CIDs00003720	ATC	C04AC03
CIDm00006151	CIDs00006151	ATC	N05BC04
CIDm00003125	CIDs00441350	ATC	C02KB01
CIDm00060830	CIDs15057855	ATC	R03BB04
CIDm00001117	CIDs00001117	ATC	A06AD13
CIDm00001117	CIDs00001117	ATC	A12CA02
CIDm00068548	CIDs00068548	ATC	C03BA13
CIDm00003279	CIDs00014051	ATC	J04AK02
CIDm00000174	CIDs00000174	ATC	A06AD15
CIDm00004905	CIDs00004905	ATC	A03AB18
CIDm00193962	CIDs00193962	ATC	J05AG04
CIDm00002130	CIDs00002130	ATC	N04BB01
CIDm00002584	CIDs06540466	ATC	J01DF02
CIDm00003623	CIDs05282593	ATC	S01FA05
CIDm00004095	CIDs00004095	ATC	N07BC02
CIDm68414600	CIDs68414600	ATC	A03AC02
CIDm00005155	CIDs00018283	ATC	J05AF04
CIDm68624754	CIDs68624754	ATC	A03AX30
CIDm00004601	CIDs00004601	ATC	M03BC01
CIDm00004601	CIDs00004601	ATC	N04AB02
CIDm00003453	CIDs05280933	ATC	D11AX02
CIDm00002081	CIDs00002081	ATC	N06AB07
CIDm11350701	CIDs11350701	ATC	C10AB11
CIDm00148121	CIDs00148121	ATC	L01BA05
CIDm00005426	CIDs00005426	ATC	L04AX02
CIDm00219078	CIDs00219078	ATC	N03AX18
CIDm00010075	CIDs00010075	ATC	R05DA10
CIDm00025229	CIDs00025229	ATC	V08AA08
CIDm00187764	CIDs00187764	ATC	J01ED09
CIDm00001234	CIDs00001234	ATC	C08DA02
CIDm00039745	CIDs09846332	ATC	D07AC12
CIDm00004284	CIDs00004284	ATC	P03BX01
CIDm00008249	CIDs00008249	ATC	A10BA01
CIDm00002083	CIDs00002083	ATC	R03AC02
CIDm00002083	CIDs00002083	ATC	R03CC02
CIDm00064923	CIDs06324659	ATC	C09XA01
CIDm05354434	CIDs06381821	ATC	N02CX03
CIDm00005487	CIDs00005487	ATC	M03BX02
CIDm00003351	CIDs00003351	ATC	N06BX05
CIDm00031796	CIDs00031796	ATC	R05DB14
CIDm00068865	CIDs00068865	ATC	N02BE05
CIDm00064953	CIDs00064953	ATC	P01CB01
CIDm00003902	CIDs00003902	ATC	L02BG04
CIDm00002082	CIDs00002082	ATC	P02CA03
CIDm00001981	CIDs00001981	ATC	M01AB11
CIDm00004736	CIDs00441277	ATC	N02AD01
CIDm06850753	CIDs06850753	ATC	A06AC06
CIDm00051634	CIDs00051634	ATC	A16AX06
CIDm00006301	CIDs00006301	ATC	D08AH02
CIDm00006301	CIDs00006301	ATC	G01AC03
CIDm00006301	CIDs00006301	ATC	P01AA04
CIDm00006301	CIDs00006301	ATC	R02AA11
CIDm00005330	CIDs00005330	ATC	J01ED05
CIDm00004906	CIDs00004906	ATC	N01BB04
CIDm00010715	CIDs00010715	ATC	N05CM12
CIDm00038409	CIDs00038409	ATC	C03CC02
CIDm11304743	CIDs11304743	ATC	C02KX05
CIDm06850789	CIDs06850789	ATC	B03AB02
CIDm00005858	CIDs00005858	ATC	A14AA09
CIDm00002448	CIDs00002448	ATC	N05AD06
CIDm00003775	CIDs00003775	ATC	A03AB09
CIDm00028689	CIDs00028689	ATC	A06AB09
CIDm00000076	CIDs00005881	ATC	A14AA07
CIDm00035375	CIDs00035375	ATC	M02AA06
CIDm00068930	CIDs00104845	ATC	N01AX05
CIDm00001134	CIDs00159269	ATC	J05AF11
CIDm00005497	CIDs00005497	ATC	R07AB02
CIDm16007392	CIDs16007392	ATC	C10BA05
CIDm00001991	CIDs05481345	ATC	A09AA03
CIDm00151075	CIDs00151075	ATC	S01BC10
CIDm00002681	CIDs00002681	ATC	D08AJ04
CIDm00002681	CIDs00002681	ATC	D11AC01
CIDm00005523	CIDs00033741	ATC	N02AX02
CIDm00029154	CIDs00029154	ATC	B03AB04
CIDm00002443	CIDs00031100	ATC	G02CB01
CIDm00002443	CIDs00031100	ATC	N04BC01
CIDm00004948	CIDs06410758	ATC	J01DB07
CIDm00033477	CIDs00033477	ATC	J01CA02
CIDm16132265	CIDs16132265	ATC	H01AA01
CIDm00000745	CIDs00124886	ATC	V03AB32
CIDm00002812	CIDs00002812	ATC	A01AB18
CIDm00002812	CIDs00002812	ATC	D01AC01
CIDm00002812	CIDs00002812	ATC	G01AF02
CIDm00054840	CIDs00054840	ATC	N06BA09
CIDm00002762	CIDs00002762	ATC	J01MB06
CIDm00010630	CIDs00010630	ATC	N03AC03
CIDm00004443	CIDs05311309	ATC	A10BX03
CIDm00003283	CIDs00003283	ATC	N01AA01
CIDm00002893	CIDs00002893	ATC	C04AX01
CIDm00003183	CIDs00446727	ATC	J05AB15
CIDm09941444	CIDs73348210	ATC	H01CB05
CIDm00073011	CIDs00073011	ATC	J01MA21
CIDm00005511	CIDs00005511	ATC	M02AX06
CIDm00005511	CIDs00005511	ATC	M03BX04
CIDm00000754	CIDs00000754	ATC	B05XA14
CIDm00003686	CIDs00003686	ATC	N06BX13
CIDm00002312	CIDs00002312	ATC	C04AX11
CIDm00005531	CIDs00005531	ATC	C01DX11
CIDm00009053	CIDs00009053	ATC	C05AA08
CIDm00009053	CIDs00009053	ATC	D07AC05
CIDm00009053	CIDs00009053	ATC	D07XC05
CIDm00009053	CIDs00009053	ATC	H02AB03
CIDm00004436	CIDs00004436	ATC	R01AA08
CIDm00004436	CIDs00004436	ATC	R01AB02
CIDm00004436	CIDs00004436	ATC	S01GA01
CIDm00025294	CIDs00025294	ATC	D04AA09
CIDm00025294	CIDs00025294	ATC	R06AC03
CIDm00005457	CIDs00005457	ATC	D04AA01
CIDm00005457	CIDs00005457	ATC	R01AC06
CIDm00005457	CIDs00005457	ATC	R06AC06
CIDm00008229	CIDs00008229	ATC	H01BB01
CIDm00004475	CIDs00034040	ATC	C04AE02
CIDm00009648	CIDs00009648	ATC	N02AC01
CIDm00003478	CIDs00003478	ATC	A10BB07
CIDm10163178	CIDs10184653	ATC	L01XE13
CIDm00004883	CIDs00004883	ATC	C07AB01
CIDm00065709	CIDs00065709	ATC	A03AX11
CIDm00014986	CIDs00014986	ATC	A11HA03
CIDm00003312	CIDs05282375	ATC	D05BB01
CIDm00005210	CIDs00005210	ATC	A08AA10
CIDm00102399	CIDs05460037	ATC	B05AA05
CIDm00004609	CIDs00023939	ATC	L01XA02
CIDm00050587	CIDs00451417	ATC	L03AX09
CIDm00002898	CIDs00002898	ATC	G03GB01
CIDm00003060	CIDs00443936	ATC	D07AC19
CIDm00005656	CIDs00005656	ATC	N06AX16
CIDm06918523	CIDs06918523	ATC	G04BE11
CIDm00183797	CIDs00183797	ATC	B01AE04
CIDm00060843	CIDs00060843	ATC	L01BA04
CIDm00007510	CIDs00007510	ATC	C04AC02
CIDm00007510	CIDs00007510	ATC	C10AD05
CIDm56603701	CIDs56603701	ATC	L04AC06
CIDm00001990	CIDs00001990	ATC	G04BX03
CIDm00041827	CIDs06314185	ATC	D10AD05
CIDm00000604	CIDs00009290	ATC	A12CC03
CIDm00032800	CIDs09833444	ATC	V04CC03
CIDm00006575	CIDs00006575	ATC	N01AB05
CIDm00042955	CIDs05282381	ATC	A02BB01
CIDm00042955	CIDs05282381	ATC	G02AD06
CIDm00065856	CIDs00065856	ATC	N06AX18
CIDm00005842	CIDs00005842	ATC	N05CA21
CIDm00006304	CIDs05743585	ATC	C03CX01
CIDm00002955	CIDs00002955	ATC	D10AX05
CIDm00002955	CIDs00002955	ATC	J04BA02
CIDm00004737	CIDs00004737	ATC	N05CA01
CIDm00038668	CIDs00038668	ATC	N05CD12
CIDm00003074	CIDs00003074	ATC	C01DX10
CIDm00037510	CIDs00037510	ATC	J05AX05
CIDm00004673	CIDs00004673	ATC	M05BA03
CIDm00030951	CIDs00030951	ATC	M01AB06
CIDm00004534	CIDs00071398	ATC	L01XX10
CIDm00002092	CIDs00002092	ATC	G04CA01
CIDm00004057	CIDs00004057	ATC	A03AB12
CIDm00000137	CIDs00000137	ATC	L01XD04
CIDm00005470	CIDs00444008	ATC	G03CX01
CIDm00019527	CIDs00019527	ATC	N06BA10
CIDm00003916	CIDs00072286	ATC	N05AA02
CIDm00040973	CIDs00040973	ATC	G03AC09
CIDm03033621	CIDs03033621	ATC	N05CD13
CIDm00002337	CIDs00002337	ATC	C05AD03
CIDm00002337	CIDs00002337	ATC	D04AB04
CIDm00002337	CIDs00002337	ATC	N01BA05
CIDm00002337	CIDs00002337	ATC	R02AD01
CIDm11979535	CIDs24847675	ATC	D06AX10
CIDm00077992	CIDs00077992	ATC	N02CC07
CIDm00003561	CIDs00003561	ATC	D01AE11
CIDm00003355	CIDs00003355	ATC	C01BC04
CIDm00042883	CIDs00042883	ATC	C01BC07
CIDm00065697	CIDs00065697	ATC	N02BG05
CIDm00005362	CIDs00005362	ATC	M02AA22
CIDm00024266	CIDs00024266	ATC	A01AA02
CIDm00024266	CIDs00024266	ATC	A12CD02
CIDm00002145	CIDs00002145	ATC	L02BG01
CIDm00039764	CIDs00039764	ATC	M03AC03
CIDm00003000	CIDs05311067	ATC	D07AC03
CIDm00003000	CIDs05311067	ATC	D07XC02
CIDm00071926	CIDs00071926	ATC	C01CA25
CIDm00004829	CIDs00004829	ATC	A10BG03
CIDm24847846	CIDs24847846	ATC	C09BB10
CIDm00060184	CIDs00107807	ATC	C09AA04
CIDm00002131	CIDs00002131	ATC	N07AA30
CIDm00026098	CIDs00026098	ATC	M01AX04
CIDm00123623	CIDs02826718	ATC	J02AX04
CIDm00065863	CIDs00065863	ATC	D01AC14
CIDm00065863	CIDs00065863	ATC	G01AF19
CIDm00002585	CIDs00002585	ATC	C07AG02
CIDm00051263	CIDs00051263	ATC	N01AH02
CIDm00071392	CIDs00071392	ATC	J01CA07
CIDm00134019	CIDs00134019	ATC	L01DB11
CIDm00005343	CIDs00005343	ATC	J01EB01
CIDm09930048	CIDs09930048	ATC	C01BG11
CIDm00006138	CIDs00160339	ATC	R07AA01
CIDm00005212	CIDs00005212	ATC	G04BE03
CIDm00003911	CIDs00657180	ATC	L02AE02
CIDm00060613	CIDs00060613	ATC	J05AB12
CIDm00005484	CIDs00005484	ATC	R05DB24
CIDm00477468	CIDs00477468	ATC	J02AX05
CIDm54686187	CIDs54686187	ATC	J01AA10
CIDm00005731	CIDs00060857	ATC	N02CC03
CIDm05464100	CIDs05464100	ATC	C05CA02
CIDm00005235	CIDs00005235	ATC	A01AA01
CIDm00005235	CIDs00005235	ATC	A12CD01
CIDm10191580	CIDs11520894	ATC	L01XE19
CIDm00071819	CIDs00071819	ATC	P01AC02
CIDm00002648	CIDs00040247	ATC	J01DD03
CIDm00065281	CIDs10909430	ATC	D06AX05
CIDm00065281	CIDs10909430	ATC	J01XX10
CIDm00065281	CIDs10909430	ATC	R02AB04
CIDm00006465	CIDs00006465	ATC	R05DB23
CIDm00000604	CIDs00009290	ATC	A12AA06
CIDm00002514	CIDs00002514	ATC	D11AC02
CIDm17843091	CIDs17843091	ATC	A03AA09
CIDm00002759	CIDs05282458	ATC	C04AX27
CIDm00023987	CIDs00023987	ATC	V03AN03
CIDm00003430	CIDs06917655	ATC	P01AX10
CIDm00176870	CIDs00176870	ATC	L01XE03
CIDm00036920	CIDs00036920	ATC	C07AA16
CIDm00006307	CIDs00006307	ATC	C03BA02
CIDm00002313	CIDs00002313	ATC	M02AA11
CIDm00002313	CIDs00002313	ATC	S01BC07
CIDm00004488	CIDs00004488	ATC	M01AX02
CIDm00004488	CIDs00004488	ATC	M02AA17
CIDm00005503	CIDs00005503	ATC	A10BB05
CIDm00005359	CIDs00005359	ATC	M01AE07
CIDm00025495	CIDs00025495	ATC	C10AD03
CIDm00008053	CIDs00008053	ATC	V03AB22
CIDm00005441	CIDs00067361	ATC	D08AK06
CIDm00008707	CIDs00008707	ATC	D01AE17
CIDm00012536	CIDs05311066	ATC	D07AB08
CIDm00012536	CIDs05311066	ATC	S01BA11
CIDm00000206	CIDs00000206	ATC	A12CC01
CIDm00000206	CIDs00000206	ATC	B05XA11
CIDm00002378	CIDs00002378	ATC	D01AC10
CIDm00093154	CIDs00093154	ATC	N06AA23
CIDm00003779	CIDs00003779	ATC	C01CA02
CIDm00003779	CIDs00003779	ATC	R03AB02
CIDm00003779	CIDs00003779	ATC	R03CB01
CIDm00060919	CIDs00060919	ATC	C09CA05
CIDm00006212	CIDs00006212	ATC	N01AB02
CIDm00002459	CIDs00002459	ATC	M01CC02
CIDm00071273	CIDs00175804	ATC	N01BB09
CIDm00002720	CIDs00002720	ATC	C03AA04
CIDm00065787	CIDs00065787	ATC	R01AX05
CIDm00031319	CIDs05284636	ATC	N05CA09
CIDm00003652	CIDs00003652	ATC	P01BA02
CIDm00003009	CIDs00003009	ATC	D11AX16
CIDm00003009	CIDs00003009	ATC	P01CX03
CIDm00071360	CIDs00071360	ATC	N05AX14
CIDm00002318	CIDs00002318	ATC	A10BX06
CIDm00025557	CIDs00025557	ATC	A12AA02
CIDm00009912	CIDs00009912	ATC	C04AD02
CIDm00003488	CIDs00003488	ATC	A10BB01
CIDm00069438	CIDs00069438	ATC	S01JA02
CIDm00040839	CIDs00040839	ATC	L01CA03
CIDm00034153	CIDs00034153	ATC	R01AA13
CIDm00410087	CIDs00410087	ATC	D08AG02
CIDm00410087	CIDs00410087	ATC	D09AA09
CIDm00410087	CIDs00410087	ATC	D11AC06
CIDm00410087	CIDs00410087	ATC	G01AX11
CIDm00410087	CIDs00410087	ATC	R02AA15
CIDm00410087	CIDs00410087	ATC	S01AX18
CIDm00001292	CIDs00001292	ATC	B05CA06
CIDm00001292	CIDs00001292	ATC	J01XX06
CIDm00005297	CIDs00019648	ATC	A07AA04
CIDm00005297	CIDs00019648	ATC	J01GA01
CIDm00003825	CIDs00667550	ATC	M01AE17
CIDm00003825	CIDs00667550	ATC	M02AA27
CIDm00005333	CIDs00005333	ATC	D06BA05
CIDm00005333	CIDs00005333	ATC	J01EB06
CIDm00023931	CIDs00024485	ATC	D08AK30
CIDm00002771	CIDs00146570	ATC	N06AB10
CIDm00005352	CIDs01548886	ATC	M01AB02
CIDm00050614	CIDs00053024	ATC	J01DC05
CIDm00003755	CIDs00003755	ATC	J01GB11
CIDm00003278	CIDs00003278	ATC	C03CC01
CIDm00008414	CIDs00008414	ATC	P01AR01
CIDm00003410	CIDs00003410	ATC	R03AC13
CIDm00072075	CIDs00072075	ATC	D04AA15
CIDm00072075	CIDs00072075	ATC	R06AX01
CIDm00003821	CIDs00003821	ATC	N01AX03
CIDm00040841	CIDs00171575	ATC	N02AX03
CIDm00159383	CIDs00159383	ATC	S01AX07
CIDm00003408	CIDs00011273	ATC	L02BG02
CIDm00005453	CIDs00005453	ATC	L01AC01
CIDm00002708	CIDs00002708	ATC	L01AA02
CIDm00002326	CIDs00002326	ATC	R05DB02
CIDm00004649	CIDs00004649	ATC	J04AA01
CIDm16076883	CIDs16076883	ATC	J05AE15
CIDm00015139	CIDs00015139	ATC	N05AD09
CIDm00010609	CIDs00010609	ATC	R05DB28
CIDm00008593	CIDs00008593	ATC	M04AC02
CIDm05461123	CIDs05461123	ATC	A03AX13
CIDm00071954	CIDs00071954	ATC	R05DB12
CIDm00003385	CIDs00003385	ATC	L01BC02
CIDm00003100	CIDs00003100	ATC	D04AA32
CIDm00003100	CIDs00003100	ATC	R06AA02
CIDm00005596	CIDs05284631	ATC	G04BD09
CIDm00002477	CIDs00002477	ATC	N05BE01
CIDm00003742	CIDs00003742	ATC	V08AB03
CIDm00003737	CIDs00003737	ATC	V08AA04
CIDm00003357	CIDs00003357	ATC	J01MA08
CIDm00432585	CIDs20054870	ATC	A03BB05
CIDm00107770	CIDs10221470	ATC	P01BE05
CIDm00036109	CIDs00036109	ATC	N06AX13
CIDm00004117	CIDs00004117	ATC	R03CB02
CIDm00005077	CIDs00077990	ATC	N06DA03
CIDm00002761	CIDs01547484	ATC	N07CA02
CIDm16129690	CIDs16135415	ATC	N02BG08
CIDm00034312	CIDs00034312	ATC	N03AF02
CIDm00005433	CIDs00027200	ATC	J01BA02
CIDm00004473	CIDs00004473	ATC	C08CA04
CIDm00003231	CIDs05311225	ATC	A02BB02
CIDm00055190	CIDs00055190	ATC	N06AX19
CIDm11980904	CIDs21872805	ATC	S01LA01
CIDm00041386	CIDs00041386	ATC	C03CD01
CIDm00004819	CIDs00005909	ATC	N07AX01
CIDm00004819	CIDs00005909	ATC	S01EB01
CIDm00068778	CIDs00068778	ATC	N04BX03
CIDm00065248	CIDs00065248	ATC	D11AX04
CIDm06918474	CIDs06918474	ATC	N03AX19
CIDm00004463	CIDs00004463	ATC	J05AG01
CIDm00003672	CIDs00003672	ATC	C01EB16
CIDm00003672	CIDs00003672	ATC	G02CC01
CIDm00003672	CIDs00003672	ATC	M01AE01
CIDm00003672	CIDs00003672	ATC	M02AA13
CIDm00011339	CIDs00011339	ATC	A06AA02
CIDm00065947	CIDs00065947	ATC	J01MA17
CIDm05310993	CIDs05310993	ATC	C10AD06
CIDm00005567	CIDs00005567	ATC	N05AD02
CIDm00068706	CIDs00068706	ATC	M01AB09
CIDm00077998	CIDs00077998	ATC	A10BG02
CIDm00060900	CIDs00060900	ATC	D07AC02
CIDm00002329	CIDs06957672	ATC	V04CK03
CIDm00043008	CIDs00043008	ATC	A03FA05
CIDm00119607	CIDs00119607	ATC	M01AH03
CIDm00071741	CIDs00071741	ATC	L01AD07
CIDm00657298	CIDs00657298	ATC	H03BA02
CIDm00003547	CIDs00003547	ATC	C04AX32
CIDm05360237	CIDs05486699	ATC	C05CA04
CIDm00003590	CIDs00003590	ATC	C01DX08
CIDm00002832	CIDs00002832	ATC	L01CC01
CIDm00005593	CIDs00005593	ATC	S01FA06
CIDm00656641	CIDs00656641	ATC	C05BB02
CIDm00004196	CIDs00055245	ATC	G03XB01
CIDm00000753	CIDs00000753	ATC	A06AG04
CIDm00000753	CIDs00000753	ATC	A06AX01
CIDm00075905	CIDs00075905	ATC	V03AE01
CIDm00060751	CIDs00060751	ATC	L01XD05
CIDm00208903	CIDs00208903	ATC	R05DB17
CIDm16129704	CIDs16129704	ATC	B01AE06
CIDm19371515	CIDs19371515	ATC	S01GX11
CIDm00003825	CIDs00003825	ATC	M01AE03
CIDm00003825	CIDs00003825	ATC	M02AA10
CIDm00147912	CIDs00468595	ATC	J02AC04
CIDm00001117	CIDs00001117	ATC	A06AD04
CIDm00001117	CIDs00001117	ATC	A12CC02
CIDm00001117	CIDs00001117	ATC	B05XA05
CIDm00001117	CIDs00001117	ATC	D11AX05
CIDm00001117	CIDs00001117	ATC	V04CC02
CIDm00003689	CIDs00003689	ATC	C04AX28
CIDm00023931	CIDs00023931	ATC	D08AK05
CIDm00005468	CIDs00005468	ATC	M01AE11
CIDm00033887	CIDs00033887	ATC	R07AB07
CIDm00008365	CIDs00008365	ATC	D01AE10
CIDm00050190	CIDs00050192	ATC	M03AC06
CIDm00013789	CIDs00013789	ATC	C03DA03
CIDm00003961	CIDs00003961	ATC	B03XA01
CIDm00003156	CIDs00003156	ATC	R07AB01
CIDm00006126	CIDs00006126	ATC	A03AB15
CIDm05493381	CIDs05493381	ATC	V03AC03
CIDm00002642	CIDs00636405	ATC	J01DD11
CIDm00002021	CIDs00015541	ATC	J01XX04
CIDm00006009	CIDs00006009	ATC	N02BB03
CIDm11020241	CIDs11020241	ATC	B03AA10
CIDm00001839	CIDs05447130	ATC	B05CA03
CIDm00001839	CIDs05447130	ATC	D08AF01
CIDm00001839	CIDs05447130	ATC	D09AA03
CIDm00001839	CIDs05447130	ATC	P01CC02
CIDm00001839	CIDs05447130	ATC	S01AX04
CIDm00001839	CIDs05447130	ATC	S02AA02
CIDm00122225	CIDs05310985	ATC	L04AB03
CIDm00003739	CIDs00003739	ATC	V08AC04
CIDm00000015	CIDs00010635	ATC	A14AA01
CIDm00000015	CIDs00010635	ATC	G03BB02
CIDm00004893	CIDs00004893	ATC	C02CA01
CIDm00005052	CIDs00005770	ATC	C02AA02
CIDm00003037	CIDs00003037	ATC	P02DX02
CIDm00073357	CIDs00073357	ATC	R02AB30
CIDm00002891	CIDs00424379	ATC	B03BA04
CIDm00005732	CIDs00005732	ATC	N05CF02
CIDm23690938	CIDs23690938	ATC	M01AC01
CIDm23690938	CIDs23690938	ATC	M02AA07
CIDm23690938	CIDs23690938	ATC	S01BC06
CIDm03062316	CIDs03062316	ATC	L01XE06
CIDm00002405	CIDs00002405	ATC	C07AB07
CIDm00002196	CIDs00002196	ATC	N06BX11
CIDm00002881	CIDs00002881	ATC	A07EB01
CIDm00002881	CIDs00002881	ATC	D11AH03
CIDm00002881	CIDs00002881	ATC	R01AC01
CIDm00002881	CIDs00002881	ATC	R03BC01
CIDm00002881	CIDs00002881	ATC	S01GX01
CIDm00219095	CIDs00219095	ATC	N05BX02
CIDm00003116	CIDs00003116	ATC	N07AA03
CIDm11979535	CIDs24847675	ATC	J01FG01
CIDm00072139	CIDs00072139	ATC	D10AB03
